features,urgencia,raw_values,texto
"[-1.4066281   0.19966492 -0.11709165  0.7981592  -1.1979262  -0.25918743
 -0.69872606 -1.4916855   1.27382     0.7816449   2.0298564  -0.61921835
  0.11494101  0.6963796  -1.0295887  -0.90042305 -0.54008317  0.16470724]",0.15509067475795746,"{'daily_screen_time_hours_raw': 3.83, 'sleep_hours_raw': 5.2, 'social_media_hours_raw': 3.59, 'notifications_per_day_raw': 117.0, 'screen_time_weekend_difference_raw': 0.6699999999999999}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (3.8h) es adecuado, sigue así.
• Tu uso de redes sociales (3.6h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.1306618  -1.2007576  -0.27416483 -0.22017193  0.06422862  0.92731154
  0.99478483 -1.6861478  -0.6010369   0.27337688  0.4055215   1.3321357
  0.29042628  1.5859929  -1.4322089  -1.0490111  -0.60828227  1.682204  ]",0.07975100725889206,"{'daily_screen_time_hours_raw': 4.55, 'sleep_hours_raw': 6.82, 'social_media_hours_raw': 1.37, 'notifications_per_day_raw': 196.0, 'screen_time_weekend_difference_raw': 0.5300000000000002}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.
• Tu uso de redes sociales (1.4h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-0.24526972  0.6412396  -0.8588261  -0.83242005  0.53169334 -0.7397946
  1.4491414   0.20291498  0.35644734 -0.6967057  -0.6580668   0.25343683
 -0.6063151  -0.5900934  -0.34426603 -0.49491516  0.17602435  0.93453157]",0.46391748388608295,"{'daily_screen_time_hours_raw': 6.86, 'sleep_hours_raw': 7.42, 'social_media_hours_raw': 4.29, 'notifications_per_day_raw': 85.0, 'screen_time_weekend_difference_raw': 1.89}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Tu uso de redes sociales (4.3h) es moderado; intenta bajarlo de 2 horas diarias.
• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.

💡 Pequeños cambios diarios pueden marcar una gran diferencia en tus hábitos digitales."
"[ 1.3645341  -0.87903893 -0.4225117  -1.6695757   1.6769819   1.0174254
 -0.40959007 -0.39436224 -0.98699754 -0.7476988  -1.3353219   0.5806826
 -0.90269524 -0.17244154  0.5591878   0.1934612   1.5999124  -0.7863279 ]",0.6551240384578705,"{'daily_screen_time_hours_raw': 11.06, 'sleep_hours_raw': 8.89, 'social_media_hours_raw': 1.88, 'notifications_per_day_raw': 202.0, 'screen_time_weekend_difference_raw': 1.459999999999999}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.
• Tu uso de redes sociales (1.9h) es saludable, continúa así.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 6.7461818e-01  1.4928479e+00  1.4274611e+00  1.2292318e+00
 -9.7198486e-01  2.8149563e-01  8.5021681e-01  8.6964303e-01
  3.0904850e-01  3.6450168e-01  1.9102925e-01  7.2612506e-01
 -2.9418868e-01 -2.9632929e-01  1.7355770e+00  1.1437445e+00
 -2.7798325e-01 -5.8274483e-04]",0.8070279359817505,"{'daily_screen_time_hours_raw': 9.26, 'sleep_hours_raw': 5.49, 'social_media_hours_raw': 5.64, 'notifications_per_day_raw': 153.0, 'screen_time_weekend_difference_raw': 2.370000000000001}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Realiza un 'detox digital' periódico de redes sociales.
• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-1.2648121   0.54661644 -0.8588261  -0.8136778   0.8277543  -0.01888386
 -1.0911249   0.4946085   1.4170727  -0.28440124 -0.11158893 -0.655579
 -0.5813154   0.77619356 -1.1435378  -1.325744    0.12126195 -0.4262257 ]",0.6130283549427986,"{'daily_screen_time_hours_raw': 4.2, 'sleep_hours_raw': 7.8, 'social_media_hours_raw': 4.14, 'notifications_per_day_raw': 133.0, 'screen_time_weekend_difference_raw': 2.1}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Considera desactivar las notificaciones push de redes sociales.
• Tu tiempo de pantalla (4.2h) es aceptable, pero intenta reducirlo un poco más.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 0.06135959 -1.6991062   0.38030672  0.7856643   0.8043811   0.38662845
  1.180658    0.17513464 -1.2653906   0.04103788  0.26479512  1.00489
  1.1283945   0.01331809 -0.41534856 -0.36282313 -0.78545326  0.5148423 ]",0.25402775655190146,"{'daily_screen_time_hours_raw': 7.66, 'sleep_hours_raw': 7.77, 'social_media_hours_raw': 0.58, 'notifications_per_day_raw': 160.0, 'screen_time_weekend_difference_raw': 1.8699999999999992}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (7.7h) es aceptable, pero intenta reducirlo un poco más.
• Tu uso de redes sociales (0.6h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.6902603  -0.8538061   0.02252895  0.06720985  0.2901699   0.49176127
 -0.5541581  -0.18600972  0.3413786   1.5149579   1.7415358   0.07163368
  0.14433622  2.3600693  -1.7159965  -1.5494108  -0.5533369   0.78121656]",0.08264141529798508,"{'daily_screen_time_hours_raw': 3.09, 'sleep_hours_raw': 7.11, 'social_media_hours_raw': 1.92, 'notifications_per_day_raw': 167.0, 'screen_time_weekend_difference_raw': 1.6100000000000003}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (3.1h) es adecuado, sigue así.
• Tu uso de redes sociales (1.9h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[ 1.2418824  -1.6549487  -1.3474982  -0.37635767 -1.4004942   1.0024064
  1.1600053   0.9252037  -1.3101721  -1.1589677  -0.75504947  1.4896984
  2.451977   -0.14043927  0.17121816  2.1912692  -0.89960283 -0.06671858]",0.757496178150177,"{'daily_screen_time_hours_raw': 10.74, 'sleep_hours_raw': 4.94, 'social_media_hours_raw': 0.65, 'notifications_per_day_raw': 201.0, 'screen_time_weekend_difference_raw': 2.41}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.
• Tu uso de redes sociales (0.7h) es saludable, continúa así.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 1.2380495  -0.22298512  0.17960212  0.7419323  -0.16950375 -1.2954967
 -0.9465569  -0.39436224 -0.6854268  -0.4495856  -0.2560835  -1.6009555
  0.16964057 -1.1519521   0.93087906  1.0565671  -0.5629168  -1.0042377 ]",0.6994603872299194,"{'daily_screen_time_hours_raw': 10.73, 'sleep_hours_raw': 6.52, 'social_media_hours_raw': 2.92, 'notifications_per_day_raw': 48.0, 'screen_time_weekend_difference_raw': 1.459999999999999}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Reemplaza parte del tiempo de pantalla con actividades offline como leer o caminar.
• Considera desactivar las notificaciones push de redes sociales.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-0.5748962  -1.364771    1.1569463   1.6478096  -0.17729482 -0.00386488
 -0.3269798   1.5363711  -0.9430741   1.0695931   1.4357625  -0.19501096
  0.8780986   0.11538201 -0.5737921  -0.5014637  -0.7471234  -0.13410291]",0.2833744237820307,"{'daily_screen_time_hours_raw': 6.0, 'sleep_hours_raw': 6.51, 'social_media_hours_raw': 1.11, 'notifications_per_day_raw': 134.0, 'screen_time_weekend_difference_raw': 2.85}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.
• Tu uso de redes sociales (1.1h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-0.24526972  0.13027462  1.5147241  -0.23891422 -0.57463986 -0.58960485
 -1.1943878  -1.2416625   0.00803457  1.0265517  -0.24464478 -1.176748
 -0.5496023  -0.4866129   0.00355015 -0.02477969  0.06074304 -0.9072911 ]",0.30814128617445624,"{'daily_screen_time_hours_raw': 6.86, 'sleep_hours_raw': 6.0, 'social_media_hours_raw': 3.48, 'notifications_per_day_raw': 95.0, 'screen_time_weekend_difference_raw': 0.8499999999999996}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.
• Considera desactivar las notificaciones push de redes sociales.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[ 0.53280216 -0.75287473  0.7293582  -1.5696168   1.4744139  -1.6259141
  0.62303853  1.5085907  -0.79823     0.04451283 -1.2440406  -0.94646406
 -0.9319083  -1.2619959  -0.24279703 -0.26722288  1.9585103  -0.06113915]",0.2843683982888857,"{'daily_screen_time_hours_raw': 8.89, 'sleep_hours_raw': 8.63, 'social_media_hours_raw': 2.08, 'notifications_per_day_raw': 26.0, 'screen_time_weekend_difference_raw': 2.83}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.
• Tu uso de redes sociales (2.1h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.1613247   0.2438224   0.4675696   1.1542627   1.6302354   0.7621028
 -0.0171912   0.4112675   0.9253257   1.1281602   1.9075104   0.60492295
  0.10490684  1.4660044  -0.48371804 -1.3949583  -0.5354377   0.6575066 ]",0.10494013875722885,"{'daily_screen_time_hours_raw': 4.47, 'sleep_hours_raw': 8.83, 'social_media_hours_raw': 3.66, 'notifications_per_day_raw': 185.0, 'screen_time_weekend_difference_raw': 2.04}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (4.5h) es aceptable, pero intenta reducirlo un poco más.
• Tu uso de redes sociales (3.7h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.3146394   0.8998762   0.36285415  1.0043243  -0.9486116   0.28149563
  0.29259738 -0.15822938  1.9152592   1.2430303   2.064663    0.39887938
 -0.11010268  1.196239   -0.44682023 -0.898568   -0.42118174  1.2307806 ]",0.7000826895236969,"{'daily_screen_time_hours_raw': 4.07, 'sleep_hours_raw': 5.52, 'social_media_hours_raw': 4.7, 'notifications_per_day_raw': 153.0, 'screen_time_weekend_difference_raw': 1.63}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Considera desactivar las notificaciones push de redes sociales.
• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-0.6515535  -1.2827643   1.4449137  -1.0323378   1.7393105   0.8221787
  1.4078362   0.8835332  -0.85816664  1.4000739  -0.6710848   1.4896984
 -0.66070783  0.8429248  -0.8961054  -1.0927578   0.3124899   1.3415415 ]",0.23501777897278467,"{'daily_screen_time_hours_raw': 5.8, 'sleep_hours_raw': 8.97, 'social_media_hours_raw': 1.24, 'notifications_per_day_raw': 189.0, 'screen_time_weekend_difference_raw': 2.38}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (5.8h) es aceptable, pero intenta reducirlo un poco más.
• Tu uso de redes sociales (1.2h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.3338038   0.9881911   0.00507637  0.11094186  1.1082332   0.5217992
 -0.43024263 -0.8110673   2.0601509   0.83238345  1.0478971   0.16859537
 -0.3906695   1.5115625  -0.6123178  -1.424294   -0.17706831  0.40591446]",0.6127065494656563,"{'daily_screen_time_hours_raw': 4.02, 'sleep_hours_raw': 8.16, 'social_media_hours_raw': 4.84, 'notifications_per_day_raw': 169.0, 'screen_time_weekend_difference_raw': 1.16}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Tu uso de redes sociales (4.8h) es moderado; intenta bajarlo de 2 horas diarias.
• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-1.5446113   0.11765821  1.3052932   1.260469   -0.03705541 -1.2053828
 -1.3183032  -1.5889167   1.4492235   3.0407507   3.0296428  -1.746398
  0.00479576 -0.3665398  -0.9731567  -1.3685485  -0.48737118 -0.517045  ]",0.10329446941614151,"{'daily_screen_time_hours_raw': 3.47, 'sleep_hours_raw': 6.69, 'social_media_hours_raw': 3.46, 'notifications_per_day_raw': 54.0, 'screen_time_weekend_difference_raw': 0.6000000000000001}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• El tiempo que pasas en el teléfono (3.5h) es razonable, mantén este hábito.
• Tu uso de redes sociales (3.5h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-0.94668424  0.42676046 -0.58831114  0.766922   -1.6575998  -0.03390283
 -1.3596084   1.2030071   0.82711697 -0.19205253  1.1623113  -0.82526195
  0.1436675   0.39223236 -0.6020081  -0.13832574 -0.55231446 -0.8552158 ]",0.37463442484537757,"{'daily_screen_time_hours_raw': 5.03, 'sleep_hours_raw': 4.61, 'social_media_hours_raw': 3.95, 'notifications_per_day_raw': 132.0, 'screen_time_weekend_difference_raw': 2.6099999999999994}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Tu uso de redes sociales (4.0h) es moderado; intenta bajarlo de 2 horas diarias.
• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.5484443   1.6000875   0.49374846  0.92310774 -1.2135082  -1.2354208
 -0.34763235  1.5919318   3.4589536   1.8868841   2.5774107  -1.2009885
 -0.29157606 -0.40433544 -0.55317277 -1.0479593  -0.28069004  0.824684  ]",0.7273014783859253,"{'daily_screen_time_hours_raw': 3.46, 'sleep_hours_raw': 5.18, 'social_media_hours_raw': 5.81, 'notifications_per_day_raw': 52.0, 'screen_time_weekend_difference_raw': 2.89}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Reduce tu tiempo en redes sociales (5.8h) a menos de 2 horas diarias.
• Tu tiempo de pantalla (3.5h) es adecuado, sigue así.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-0.71671224  1.3666837  -0.8413735   1.6915417  -0.16171268  1.4830135
 -0.24436949 -1.1027608   1.3614173  -0.5389584   1.6647586   1.0533708
  0.25497633  1.4672424   0.33020434 -0.6294551  -0.59440035  0.02448869]",0.6876643151044846,"{'daily_screen_time_hours_raw': 5.63, 'sleep_hours_raw': 6.53, 'social_media_hours_raw': 5.44, 'notifications_per_day_raw': 233.0, 'screen_time_weekend_difference_raw': 0.9500000000000002}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Prueba a eliminar las apps de redes sociales y usar solo la versión web.
• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 0.3871532   0.65385604 -1.4696661   1.6103251   1.1705618  -0.8299085
  0.97413224  1.5363711   0.00602018 -1.1806803   0.5529932  -0.09804928
  0.77485424 -0.8104996   0.49570188 -0.26166272 -0.72863334  0.19951501]",0.6742402911186218,"{'daily_screen_time_hours_raw': 8.51, 'sleep_hours_raw': 8.24, 'social_media_hours_raw': 4.31, 'notifications_per_day_raw': 79.0, 'screen_time_weekend_difference_raw': 2.85}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Considera desactivar las notificaciones push de redes sociales.
• Reemplaza parte del tiempo de pantalla con actividades offline como leer o caminar.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 0.2760001  -0.14728661 -0.39633283 -0.6449972  -1.2446727  -0.3342823
  0.89152193 -0.82495743 -0.39731026 -0.524246   -0.6864408   0.25343683
 -0.41915673 -0.5022167  -0.06319149  0.9551276  -0.14405453  0.21075106]",0.6820083558559418,"{'daily_screen_time_hours_raw': 8.22, 'sleep_hours_raw': 5.14, 'social_media_hours_raw': 3.04, 'notifications_per_day_raw': 112.0, 'screen_time_weekend_difference_raw': 1.1499999999999986}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Reduce tu tiempo de pantalla (8.2h) a menos de 6 horas diarias.
• Considera desactivar las notificaciones push de redes sociales.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 0.80493563 -1.4720106   1.270388   -0.03274903 -0.66034174 -0.6346618
 -0.67807347 -0.38047206 -1.1998018   0.22234471 -0.49684605 -0.91010344
 -0.04446974 -0.7890969   0.19020969  1.0219413  -0.4619282  -0.8142327 ]",0.657469779253006,"{'daily_screen_time_hours_raw': 9.6, 'sleep_hours_raw': 5.89, 'social_media_hours_raw': 0.94, 'notifications_per_day_raw': 92.0, 'screen_time_weekend_difference_raw': 1.4700000000000006}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Reduce tu tiempo de pantalla (9.6h) a menos de 6 horas diarias.
• Tu uso de redes sociales (0.9h) es saludable, continúa así.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-1.3759652  -1.4783188  -0.5446797   0.6169837   0.5706487  -1.5658382
 -1.1737353  -0.19989988 -0.7877779   0.19409543  1.7368613  -1.9524416
  1.6466631  -0.92561316 -2.0252872  -1.3581676  -0.8425606  -0.44892776]",0.031105587258934975,"{'daily_screen_time_hours_raw': 3.91, 'sleep_hours_raw': 7.47, 'social_media_hours_raw': 0.93, 'notifications_per_day_raw': 30.0, 'screen_time_weekend_difference_raw': 1.5999999999999996}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (3.9h) es adecuado, sigue así.
• Tu uso de redes sociales (0.9h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.011843    0.4393769  -1.1816987  -1.107307   -1.0810599  -1.716028
  1.2013105  -0.7277263   0.92009753 -0.75939727 -0.58682936 -0.6798194
 -0.6705423  -1.1777225  -1.3312826  -0.53062046  0.33980364  1.6837175 ]",0.15576305985450745,"{'daily_screen_time_hours_raw': 4.86, 'sleep_hours_raw': 5.35, 'social_media_hours_raw': 3.97, 'notifications_per_day_raw': 20.0, 'screen_time_weekend_difference_raw': 1.2199999999999998}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.
• Considera desactivar las notificaciones push de redes sociales.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[ 1.4411914   1.2531359  -0.99844664 -0.06398617  0.5550666  -1.2354208
 -0.5954632   0.38348716 -0.10964878 -1.0132673  -0.6562867  -1.346431
 -0.36966577 -1.141662    1.3872182   0.7682063  -0.20178933 -0.87763166]",0.7487449944019318,"{'daily_screen_time_hours_raw': 11.26, 'sleep_hours_raw': 7.45, 'social_media_hours_raw': 5.26, 'notifications_per_day_raw': 52.0, 'screen_time_weekend_difference_raw': 2.02}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Realiza un 'detox digital' periódico de redes sociales.
• Reduce tu tiempo de pantalla (11.3h) a menos de 6 horas diarias.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 0.67845106  1.5937792   0.35412785  1.5978302   1.6458176   1.7082982
  0.29259738 -0.92218864  0.35806036 -0.21423785  0.37929612  1.5502994
 -0.07072539  0.43017098  1.8522391  -0.22985245 -0.44512767 -0.28979427]",0.7128535360097885,"{'daily_screen_time_hours_raw': 9.27, 'sleep_hours_raw': 8.85, 'social_media_hours_raw': 5.8, 'notifications_per_day_raw': 248.0, 'screen_time_weekend_difference_raw': 1.08}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Realiza un 'detox digital' periódico de redes sociales.
• Reemplaza parte del tiempo de pantalla con actividades offline como leer o caminar.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-0.90068984  0.28167164  0.31922272  1.4104073   1.1471885   0.20640075
 -1.0704724   0.8140824   0.64153963  0.6582821   1.6974268  -0.46165562
  0.23144162  0.5693697  -0.30953866 -1.1344792  -0.5860856  -0.60160345]",0.10673855245113373,"{'daily_screen_time_hours_raw': 5.15, 'sleep_hours_raw': 8.21, 'social_media_hours_raw': 3.72, 'notifications_per_day_raw': 148.0, 'screen_time_weekend_difference_raw': 2.33}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (5.2h) es aceptable, pero intenta reducirlo un poco más.
• Tu uso de redes sociales (3.7h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-0.13794945  1.6884024  -0.50977457  0.61073625  1.092651    1.4079187
 -0.7606838   1.5641514   0.97025305 -0.4787643   0.27528405  0.68976444
 -0.2774481   0.79728365  0.8234413  -0.5966597  -0.29402137 -0.63949025]",0.7090429216623306,"{'daily_screen_time_hours_raw': 7.14, 'sleep_hours_raw': 8.14, 'social_media_hours_raw': 5.95, 'notifications_per_day_raw': 228.0, 'screen_time_weekend_difference_raw': 2.87}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Reduce tu tiempo en redes sociales (6.0h) a menos de 2 horas diarias.
• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 0.5059721   0.6853971  -0.23925968  1.654057    0.05643754  0.28149563
  0.3545551  -0.3249114  -0.02972805 -0.49158025  0.50499535  0.43524003
  0.33013555 -0.23786119  1.0079304   0.30242142 -0.6196068  -0.1954067 ]",0.7041312456130981,"{'daily_screen_time_hours_raw': 8.82, 'sleep_hours_raw': 6.81, 'social_media_hours_raw': 4.36, 'notifications_per_day_raw': 153.0, 'screen_time_weekend_difference_raw': 1.5099999999999998}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Reduce tu tiempo de pantalla (8.8h) a menos de 6 horas diarias.
• Tu uso de redes sociales (4.4h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-0.6285563   1.0891225   0.6682742  -0.18893477  0.25900558  0.08624896
  0.3339025  -1.1305411   1.028234    0.7120538   0.00813094  0.26555705
 -0.57684755  0.22585136  0.03882012 -0.7009465   0.11485182  0.43696293]",0.6287847608327866,"{'daily_screen_time_hours_raw': 5.86, 'sleep_hours_raw': 7.07, 'social_media_hours_raw': 5.0, 'notifications_per_day_raw': 140.0, 'screen_time_weekend_difference_raw': 0.9299999999999996}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Considera desactivar las notificaciones push de redes sociales.
• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 0.9237545  -1.2512233   1.1220411  -1.6945654  -0.83953655 -0.30424437
 -0.8226415  -0.6721656  -1.1045735   0.09864291 -1.3295311  -0.7283003
 -0.98224634 -0.6527033   0.11749928  1.2820157   2.8003616  -0.90488327]",0.6811218857765198,"{'daily_screen_time_hours_raw': 9.91, 'sleep_hours_raw': 5.66, 'social_media_hours_raw': 1.29, 'notifications_per_day_raw': 114.0, 'screen_time_weekend_difference_raw': 1.2599999999999998}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Reduce tu tiempo de pantalla (9.9h) a menos de 6 horas diarias.
• Tu uso de redes sociales (1.3h) es saludable, continúa así.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 1.6021718   0.00411043 -0.30906996  0.12968415  0.6485595   1.3628618
  0.99478483  1.43914    -0.6597152  -0.7312014  -0.6069321   1.6836218
 -0.08273795 -0.10137147  1.5244998   0.8361225  -0.43919864 -0.24824178]",0.756279468536377,"{'daily_screen_time_hours_raw': 11.68, 'sleep_hours_raw': 7.57, 'social_media_hours_raw': 3.28, 'notifications_per_day_raw': 225.0, 'screen_time_weekend_difference_raw': 2.780000000000001}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.
• Considera desactivar las notificaciones push de redes sociales.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 0.4101504   1.2026702   1.724155    0.2421379   0.5706487  -0.78485155
 -0.5335055   1.7030531   0.29520515  0.67479825 -0.22439212 -0.94646406
 -0.54898816 -0.7902522   1.1159108  -0.01553207  0.06077373 -0.653316  ]",0.7132047712802887,"{'daily_screen_time_hours_raw': 8.57, 'sleep_hours_raw': 7.47, 'social_media_hours_raw': 5.18, 'notifications_per_day_raw': 82.0, 'screen_time_weekend_difference_raw': 2.969999999999999}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Reduce tu tiempo en redes sociales (5.2h) a menos de 2 horas diarias.
• Reemplaza parte del tiempo de pantalla con actividades offline como leer o caminar.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-0.551899    0.60969853  1.0347782  -0.55128574  0.0720197  -1.4306674
 -0.69872606  0.91131353  0.57530814  0.9452965  -0.32687753 -1.5645949
 -0.6705915  -1.0129144  -0.31605005 -0.57534266  0.3447792  -0.44057718]",0.6412091255187988,"{'daily_screen_time_hours_raw': 6.06, 'sleep_hours_raw': 6.83, 'social_media_hours_raw': 4.24, 'notifications_per_day_raw': 39.0, 'screen_time_weekend_difference_raw': 2.400000000000001}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Tu uso de redes sociales (4.2h) es moderado; intenta bajarlo de 2 horas diarias.
• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 1.6136705  -0.8474979   0.6159165   1.2417266   1.4354584   0.26647666
  0.7263014  -0.03321787 -1.0022237  -0.33912805 -0.15512446  0.64128363
  0.57493716 -0.547677    1.3752806   0.45318994 -0.6867106  -0.36105248]",0.6682309806346893,"{'daily_screen_time_hours_raw': 11.71, 'sleep_hours_raw': 8.58, 'social_media_hours_raw': 1.93, 'notifications_per_day_raw': 152.0, 'screen_time_weekend_difference_raw': 1.7199999999999989}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Reemplaza parte del tiempo de pantalla con actividades offline como leer o caminar.
• Tu uso de redes sociales (1.9h) es saludable, continúa así.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
